,_links,id,asset,amount,sponsor,last_modified_ledger,last_modified_time,claimants,flags,paging_token
89,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/00000000a511d1f6845dfdd1f3cbda063917c1e91ab88c8e66724e4bc98b2ab6d3c7043b'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/00000000a511d1f6845dfdd1f3cbda063917c1e91ab88c8e66724e4bc98b2ab6d3c7043b/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/00000000a511d1f6845dfdd1f3cbda063917c1e91ab88c8e66724e4bc98b2ab6d3c7043b/operations{?cursor,limit,order}', 'templated': True}}",00000000a511d1f6845dfdd1f3cbda063917c1e91ab88c8e66724e4bc98b2ab6d3c7043b,upvoteICE:GAXSGZ2JM3LNWOO4WRGADISNMWO4HQLG4QBGUZRKH5ZHL3EQBGX73ICE,828730.5651565,GBNDSBPVMPIL3RHFS6CQMRUONYQ5Z6HQXKNADLZBYUYTCM2OAGKBGHQU,49730802,2024-01-02T00:27:52Z,"[{'destination': 'GCFSLGH7WH3JFUYBN3IKBUXB7S2OROLM4FYR5THOVVSCPPLAR7L73ZNQ', 'predicate': {'not': {'unconditional': True}}}, {'destination': 'GBNDSBPVMPIL3RHFS6CQMRUONYQ5Z6HQXKNADLZBYUYTCM2OAGKBGHQU', 'predicate': {'not': {'abs_before': '2024-01-02T01:39:51Z', 'abs_before_epoch': '1704159591'}}}]",{'clawback_enabled': True},49730802-00000000a511d1f6845dfdd1f3cbda063917c1e91ab88c8e66724e4bc98b2ab6d3c7043b
90,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/000000002252973d188882669e1326f27a1057a1cf7a87a810ff672ae1f70f5c72e15b71'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/000000002252973d188882669e1326f27a1057a1cf7a87a810ff672ae1f70f5c72e15b71/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/000000002252973d188882669e1326f27a1057a1cf7a87a810ff672ae1f70f5c72e15b71/operations{?cursor,limit,order}', 'templated': True}}",000000002252973d188882669e1326f27a1057a1cf7a87a810ff672ae1f70f5c72e15b71,upvoteICE:GAXSGZ2JM3LNWOO4WRGADISNMWO4HQLG4QBGUZRKH5ZHL3EQBGX73ICE,828730.5651565,GBNDSBPVMPIL3RHFS6CQMRUONYQ5Z6HQXKNADLZBYUYTCM2OAGKBGHQU,49730802,2024-01-02T00:27:52Z,"[{'destination': 'GBS3XSSN6VDPDA6APHPDZP34HJULDA3ZMJLFVVGIHH4CNDMYOLWAL4G4', 'predicate': {'not': {'unconditional': True}}}, {'destination': 'GBNDSBPVMPIL3RHFS6CQMRUONYQ5Z6HQXKNADLZBYUYTCM2OAGKBGHQU', 'predicate': {'not': {'abs_before': '2024-01-02T01:39:51Z', 'abs_before_epoch': '1704159591'}}}]",{'clawback_enabled': True},49730802-000000002252973d188882669e1326f27a1057a1cf7a87a810ff672ae1f70f5c72e15b71
91,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/00000000a09eec43eef6d014e4f70f6fb3c9734a30e55d41419b6b0dc62aeb5f8992caae'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/00000000a09eec43eef6d014e4f70f6fb3c9734a30e55d41419b6b0dc62aeb5f8992caae/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/00000000a09eec43eef6d014e4f70f6fb3c9734a30e55d41419b6b0dc62aeb5f8992caae/operations{?cursor,limit,order}', 'templated': True}}",00000000a09eec43eef6d014e4f70f6fb3c9734a30e55d41419b6b0dc62aeb5f8992caae,AQUA:GBNZILSTVQZ4R7IKQDGHYGY2QXL5QOFJYQMXPKWRRM5PAV7Y4M67AQUA,100.0000000,GDKXGXFTRWLUDYMJ4NU7EMTHJGI42YGOXNCPPHOTQZZXOT3VPYM5DZ7X,49730799,2024-01-02T00:27:35Z,"[{'destination': 'GDKXGXFTRWLUDYMJ4NU7EMTHJGI42YGOXNCPPHOTQZZXOT3VPYM5DZ7X', 'predicate': {'not': {'abs_before': '2027-01-01T00:27:07Z', 'abs_before_epoch': '1798763227'}}}]",{'clawback_enabled': False},49730799-00000000a09eec43eef6d014e4f70f6fb3c9734a30e55d41419b6b0dc62aeb5f8992caae
92,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/0000000074619ff0192261a18304607bdaa5b30a638e1c6471f122787475c0a9e45fd2e4'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/0000000074619ff0192261a18304607bdaa5b30a638e1c6471f122787475c0a9e45fd2e4/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/0000000074619ff0192261a18304607bdaa5b30a638e1c6471f122787475c0a9e45fd2e4/operations{?cursor,limit,order}', 'templated': True}}",0000000074619ff0192261a18304607bdaa5b30a638e1c6471f122787475c0a9e45fd2e4,TESLA:GCJLC4BJDTDQ4LGUOW2CPSFT5BHCYSLSNDIPR2VGIIZEOGEW7I4NMZ7Z,1.0000000,GDNQZXLO5LUETWFDKSZWPAWRFH6APL3NYQM2NLETWJJ5AZG2ECWMO3ZO,49730794,2024-01-02T00:27:05Z,"[{'destination': 'GDNQZXLO5LUETWFDKSZWPAWRFH6APL3NYQM2NLETWJJ5AZG2ECWMO3ZO', 'predicate': {'not': {'abs_before': '2024-01-03T00:26:54Z', 'abs_before_epoch': '1704241614'}}}, {'destination': 'GD34M3Z2PCJHH4NJFMBLMZJ5MDRLYRA6QXM7NO333XL2EKX7LXMW2WGR', 'predicate': {'unconditional': True}}]",{'clawback_enabled': False},49730794-0000000074619ff0192261a18304607bdaa5b30a638e1c6471f122787475c0a9e45fd2e4
93,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/000000009da0b46f754289e062163c53353819569bda34f3baff364e3283ca9ebe12e0f7'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/000000009da0b46f754289e062163c53353819569bda34f3baff364e3283ca9ebe12e0f7/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/000000009da0b46f754289e062163c53353819569bda34f3baff364e3283ca9ebe12e0f7/operations{?cursor,limit,order}', 'templated': True}}",000000009da0b46f754289e062163c53353819569bda34f3baff364e3283ca9ebe12e0f7,BTC:GAT4B5SUQVVRJWI57BFX43SDYEBFC3I2TCVO5IDEWB4YQ5CMZYO42BTC,0.0007571,GBHWBXRZ4ZWDKLDZ7OWRR7KCB6ZUS5TO5YUQ6FJAS6OC2OQX7PB7JUFD,49730788,2024-01-02T00:26:30Z,"[{'destination': 'GBHWBXRZ4ZWDKLDZ7OWRR7KCB6ZUS5TO5YUQ6FJAS6OC2OQX7PB7JUFD', 'predicate': {'not': {'abs_before': '2024-01-03T00:26:25Z', 'abs_before_epoch': '1704241585'}}}, {'destination': 'GDNMCIZBM46K2OXDX6B3UYGMKVU2MMBWAHSQFW2ZXCS2QCSXK5P322G3', 'predicate': {'unconditional': True}}]",{'clawback_enabled': True},49730788-000000009da0b46f754289e062163c53353819569bda34f3baff364e3283ca9ebe12e0f7
94,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/00000000f05eaf59e4fa34f4f0c670aa6521e993dbfe4926c05b9fb182de1cab4d81c9db'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/00000000f05eaf59e4fa34f4f0c670aa6521e993dbfe4926c05b9fb182de1cab4d81c9db/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/00000000f05eaf59e4fa34f4f0c670aa6521e993dbfe4926c05b9fb182de1cab4d81c9db/operations{?cursor,limit,order}', 'templated': True}}",00000000f05eaf59e4fa34f4f0c670aa6521e993dbfe4926c05b9fb182de1cab4d81c9db,upvoteICE:GAXSGZ2JM3LNWOO4WRGADISNMWO4HQLG4QBGUZRKH5ZHL3EQBGX73ICE,3859217.7168950,GC2FOVTDXDNMPEC7COSWIV4HGEJCWMDCUTGHETHZNHI6IKPOATRO6QVO,49730787,2024-01-02T00:26:24Z,"[{'destination': 'GDEOS55WUXLBOJ3N2UFXLMV6V32OPUYL72GVTO4GZO2YAG3LKGISWOVS', 'predicate': {'not': {'unconditional': True}}}, {'destination': 'GC2FOVTDXDNMPEC7COSWIV4HGEJCWMDCUTGHETHZNHI6IKPOATRO6QVO', 'predicate': {'not': {'abs_before': '2024-01-02T01:38:23Z', 'abs_before_epoch': '1704159503'}}}]",{'clawback_enabled': True},49730787-00000000f05eaf59e4fa34f4f0c670aa6521e993dbfe4926c05b9fb182de1cab4d81c9db
95,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/00000000da9f55f843f6c9bd737f4e3a58a8c74a0d8ff3df0e82e2bb90c8232e224dc947'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/00000000da9f55f843f6c9bd737f4e3a58a8c74a0d8ff3df0e82e2bb90c8232e224dc947/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/00000000da9f55f843f6c9bd737f4e3a58a8c74a0d8ff3df0e82e2bb90c8232e224dc947/operations{?cursor,limit,order}', 'templated': True}}",00000000da9f55f843f6c9bd737f4e3a58a8c74a0d8ff3df0e82e2bb90c8232e224dc947,upvoteICE:GAXSGZ2JM3LNWOO4WRGADISNMWO4HQLG4QBGUZRKH5ZHL3EQBGX73ICE,3859217.7168950,GC2FOVTDXDNMPEC7COSWIV4HGEJCWMDCUTGHETHZNHI6IKPOATRO6QVO,49730787,2024-01-02T00:26:24Z,"[{'destination': 'GCFSLGH7WH3JFUYBN3IKBUXB7S2OROLM4FYR5THOVVSCPPLAR7L73ZNQ', 'predicate': {'not': {'unconditional': True}}}, {'destination': 'GC2FOVTDXDNMPEC7COSWIV4HGEJCWMDCUTGHETHZNHI6IKPOATRO6QVO', 'predicate': {'not': {'abs_before': '2024-01-02T01:38:23Z', 'abs_before_epoch': '1704159503'}}}]",{'clawback_enabled': True},49730787-00000000da9f55f843f6c9bd737f4e3a58a8c74a0d8ff3df0e82e2bb90c8232e224dc947
96,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/00000000b4c7d1cf103d2340d3f3b53d194b2e3c440e9c8e31ae1b0cd4439aa8a691fada'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/00000000b4c7d1cf103d2340d3f3b53d194b2e3c440e9c8e31ae1b0cd4439aa8a691fada/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/00000000b4c7d1cf103d2340d3f3b53d194b2e3c440e9c8e31ae1b0cd4439aa8a691fada/operations{?cursor,limit,order}', 'templated': True}}",00000000b4c7d1cf103d2340d3f3b53d194b2e3c440e9c8e31ae1b0cd4439aa8a691fada,upvoteICE:GAXSGZ2JM3LNWOO4WRGADISNMWO4HQLG4QBGUZRKH5ZHL3EQBGX73ICE,3859217.7168950,GC2FOVTDXDNMPEC7COSWIV4HGEJCWMDCUTGHETHZNHI6IKPOATRO6QVO,49730787,2024-01-02T00:26:24Z,"[{'destination': 'GBS3XSSN6VDPDA6APHPDZP34HJULDA3ZMJLFVVGIHH4CNDMYOLWAL4G4', 'predicate': {'not': {'unconditional': True}}}, {'destination': 'GC2FOVTDXDNMPEC7COSWIV4HGEJCWMDCUTGHETHZNHI6IKPOATRO6QVO', 'predicate': {'not': {'abs_before': '2024-01-02T01:38:23Z', 'abs_before_epoch': '1704159503'}}}]",{'clawback_enabled': True},49730787-00000000b4c7d1cf103d2340d3f3b53d194b2e3c440e9c8e31ae1b0cd4439aa8a691fada
97,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/0000000047a2cdc575e3e20df1b4e1f3d9ca95f4c985ae124b9f9be0d75ac80ac29528fe'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/0000000047a2cdc575e3e20df1b4e1f3d9ca95f4c985ae124b9f9be0d75ac80ac29528fe/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/0000000047a2cdc575e3e20df1b4e1f3d9ca95f4c985ae124b9f9be0d75ac80ac29528fe/operations{?cursor,limit,order}', 'templated': True}}",0000000047a2cdc575e3e20df1b4e1f3d9ca95f4c985ae124b9f9be0d75ac80ac29528fe,RUSAL:GCNMJWCYTEJFYNK43DIW6ODLHDEFODPXTPV3QIOYVUWSJIGH5YDT7KKS,10737418235.0000000,GBWG6QBW4RH24VSN34SNBMEKWNQADWTQREWK7AFQ7T3YJDAOXDYCMKOR,49730783,2024-01-02T00:25:59Z,"[{'destination': 'GBWG6QBW4RH24VSN34SNBMEKWNQADWTQREWK7AFQ7T3YJDAOXDYCMKOR', 'predicate': {'not': {'abs_before': '2024-01-03T00:25:51Z', 'abs_before_epoch': '1704241551'}}}, {'destination': 'GBVOYRR2OANFC5KD7CI4S3QHVUBJ6NC36JNGLASQWI66X3GEYAE2GJLY', 'predicate': {'unconditional': True}}]",{'clawback_enabled': True},49730783-0000000047a2cdc575e3e20df1b4e1f3d9ca95f4c985ae124b9f9be0d75ac80ac29528fe
98,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/00000000d5e04f484efbec4ac662d0cbb9a26989f1c170d652a483a85e6e4b46bf5238da'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/00000000d5e04f484efbec4ac662d0cbb9a26989f1c170d652a483a85e6e4b46bf5238da/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/00000000d5e04f484efbec4ac662d0cbb9a26989f1c170d652a483a85e6e4b46bf5238da/operations{?cursor,limit,order}', 'templated': True}}",00000000d5e04f484efbec4ac662d0cbb9a26989f1c170d652a483a85e6e4b46bf5238da,eBTC:GARG3SZGTALX24CHOOHQWT7GXIAYVO6K3U2ZAYJUX64MWF2R7S2AEBTC,0.0011284,GBHWBXRZ4ZWDKLDZ7OWRR7KCB6ZUS5TO5YUQ6FJAS6OC2OQX7PB7JUFD,49730775,2024-01-02T00:25:12Z,"[{'destination': 'GBHWBXRZ4ZWDKLDZ7OWRR7KCB6ZUS5TO5YUQ6FJAS6OC2OQX7PB7JUFD', 'predicate': {'not': {'abs_before': '2024-01-03T00:25:07Z', 'abs_before_epoch': '1704241507'}}}, {'destination': 'GDNMCIZBM46K2OXDX6B3UYGMKVU2MMBWAHSQFW2ZXCS2QCSXK5P322G3', 'predicate': {'unconditional': True}}]",{'clawback_enabled': True},49730775-00000000d5e04f484efbec4ac662d0cbb9a26989f1c170d652a483a85e6e4b46bf5238da
99,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/00000000b41a52ffd024313f4533720df9c7f51d879b421a342cb3a19bc418efb3f40afa'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/00000000b41a52ffd024313f4533720df9c7f51d879b421a342cb3a19bc418efb3f40afa/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/00000000b41a52ffd024313f4533720df9c7f51d879b421a342cb3a19bc418efb3f40afa/operations{?cursor,limit,order}', 'templated': True}}",00000000b41a52ffd024313f4533720df9c7f51d879b421a342cb3a19bc418efb3f40afa,upvoteICE:GAXSGZ2JM3LNWOO4WRGADISNMWO4HQLG4QBGUZRKH5ZHL3EQBGX73ICE,1014409.6277625,GBVLHITMCGBAWHQZYTN4ENU7SKJYYJ34IGWBWBKOPFFWUA4L2TXMSUUX,49730773,2024-01-02T00:25:01Z,"[{'destination': 'GDEOS55WUXLBOJ3N2UFXLMV6V32OPUYL72GVTO4GZO2YAG3LKGISWOVS', 'predicate': {'not': {'unconditional': True}}}, {'destination': 'GBVLHITMCGBAWHQZYTN4ENU7SKJYYJ34IGWBWBKOPFFWUA4L2TXMSUUX', 'predicate': {'not': {'abs_before': '2024-01-02T01:36:58Z', 'abs_before_epoch': '1704159418'}}}]",{'clawback_enabled': True},49730773-00000000b41a52ffd024313f4533720df9c7f51d879b421a342cb3a19bc418efb3f40afa
